Customer_ID,Title,First_Name,Middle_Name,Last_Name,Suffix,Name_Style,Email_Address,Phone,Company_Name,Sales_Person,Password_Hash,Password_Salt,Modified_Date,rowguid
210,Mr.,Josh,,Barnhill,,false,josh0@adventure-works.com,584-555-0192,Gasless Cycle Shop,adventure-works\garrett1,bskaXdzyt3OUpHetBO/IcD+SDhG5EyMDjtlYBlgd5JM=,m3KdhOo=,2005-08-01 00:00:00,ff748558-ea94-4c67-a764-d1480b0f8548
29859,Mr.,Joshua,J.,Huff,,false,joshua0@adventure-works.com,190-555-0186,Rural Sales and Service,adventure-works\jillian0,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,2006-03-01 00:00:00,b5e28ebd-35ec-4b57-b606-3e05dbca429c
580,Mr.,Joshua,J.,Huff,,false,joshua0@adventure-works.com,190-555-0186,Rural Sales and Service,adventure-works\jillian0,zOvX8kRn4fdhAQJxa8bWrWKsuorYlcuOn6PsgZy7o0c=,HQlRLlk=,2006-03-01 00:00:00,fe870de4-818a-495d-ba9e-875cb8212233
92,Ms.,Jovita,A.,Carmody,,false,jovita0@adventure-works.com,646-555-0137,Sports Commodities,adventure-works\david8,d3uGruCihzt7+Dipsh3+fE3iZd/uKCf8sy56xa5chxU=,zmqmiAQ=,2005-09-01 00:00:00,672412c3-5d5d-488b-b176-e3dafad05d70
29632,Ms.,Jovita,A.,Carmody,,false,jovita0@adventure-works.com,646-555-0137,Sports Commodities,adventure-works\david8,d3uGruCihzt7+Dipsh3+fE3iZd/uKCf8sy56xa5chxU=,zmqmiAQ=,2005-09-01 00:00:00,b162868c-2ca6-4ff6-9dd0-6fa6c03d1b99
91,Ms.,Joy,R.,Koski,,false,joy0@adventure-works.com,810-555-0198,Scooters and Bikes Store,adventure-works\pamela0,tTeR7tEh6XEQtr0WQ2eXrHrqjsOt2mdihjWZ3c4q50s=,IrqLpXQ=,2005-09-01 00:00:00,9f314fc3-9644-4412-a90a-5483f75f665b
29921,Ms.,Joy,R.,Koski,,false,joy0@adventure-works.com,810-555-0198,Scooters and Bikes Store,adventure-works\pamela0,tTeR7tEh6XEQtr0WQ2eXrHrqjsOt2mdihjWZ3c4q50s=,IrqLpXQ=,2005-09-01 00:00:00,d4efe5ee-0773-4d09-92f9-a7192d7f7f39
223,Ms.,Joyce,,Jarvis,,false,joyce0@adventure-works.com,458-555-0179,Paints and Solvents Company,adventure-works\shu0,HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=,XdEyqf4=,2007-09-01 00:00:00,994837fe-10a8-47df-b7b8-86c4e6932fd0
29877,Ms.,Joyce,,Jarvis,,false,joyce0@adventure-works.com,458-555-0179,Paints and Solvents Company,adventure-works\shu0,HdGP+FhhGf8dYBcwT4pIsPs6mdixGxg1UVN0kMtW2Jk=,XdEyqf4=,2007-09-01 00:00:00,c2e1e791-19c2-4e4b-81d1-96b98537fd41
403,Ms.,Juanita,J.,Holman,,false,juanita0@adventure-works.com,996-555-0196,Affordable Sports Equipment,adventure-works\shu0,aJNRDB5SUe0Z3cvfmFqrv/H8fOL9ZoIJhk2iqtM/244=,RvrCF5g=,2005-08-01 00:00:00,0484601b-6a04-41bf-9554-3eb22d5b4dc1
29853,Ms.,Juanita,J.,Holman,,false,juanita0@adventure-works.com,996-555-0196,Affordable Sports Equipment,adventure-works\shu0,aJNRDB5SUe0Z3cvfmFqrv/H8fOL9ZoIJhk2iqtM/244=,RvrCF5g=,2005-08-01 00:00:00,29804847-b115-4ee5-bf5d-370c178900de
57,Ms.,Judy,R.,Lundahl,,false,judy1@adventure-works.com,260-555-0130,Leading Sales & Repair,adventure-works\jillian0,VzG/BDjkh2mMWAn2eZ/FQDI5/pGurtzdCfxTaCf6zAs=,N5Ajt+s=,2005-09-01 00:00:00,7ff17923-e670-4f42-87a3-a6d1af18ea05
29967,Ms.,Judy,R.,Lundahl,,false,judy1@adventure-works.com,260-555-0130,Leading Sales & Repair,adventure-works\jillian0,VzG/BDjkh2mMWAn2eZ/FQDI5/pGurtzdCfxTaCf6zAs=,N5Ajt+s=,2005-09-01 00:00:00,c8dbb680-faea-4732-8db2-cd6ad1b5226a
128,Ms.,Judy,J.,Thames,,false,judy3@adventure-works.com,799-555-0118,Demand Distributors,adventure-works\david8,BXs/jMkqmCMJn6V9vWS+iM7P+R0MGu2nmP4SLrJrYCg=,OSnERUk=,2006-06-01 00:00:00,03f73e74-8de5-421e-b5af-04b259268dd6
30064,Ms.,Judy,J.,Thames,,false,judy3@adventure-works.com,799-555-0118,Demand Distributors,adventure-works\david8,BXs/jMkqmCMJn6V9vWS+iM7P+R0MGu2nmP4SLrJrYCg=,OSnERUk=,2006-06-01 00:00:00,14e2ddf8-d5fa-4beb-a103-75bbf747f14d
381,Ms.,Julie,,Taft-Rider,,false,julie1@adventure-works.com,145-555-0194,Bicycle Lines Distributors,adventure-works\jillian0,BQF73YAE2cFDpeWDP0v7uA0/ZGhGgw1xxiMQqe74r7I=,6ZebGOE=,2006-08-01 00:00:00,5aa5c79e-3c99-4fd2-87e7-b0e67603d5ab
30055,Ms.,Julie,,Taft-Rider,,false,julie1@adventure-works.com,145-555-0194,Bicycle Lines Distributors,adventure-works\jillian0,BQF73YAE2cFDpeWDP0v7uA0/ZGhGgw1xxiMQqe74r7I=,6ZebGOE=,2006-08-01 00:00:00,d075a674-cac6-482e-bf78-5093ddbb23e7
29600,Ms.,June,B.,Brunner,,false,june0@adventure-works.com,249-555-0172,Online Bike Sellers,adventure-works\michael9,V74x3qYKzA71fWSI3y7gFD552b65vQ+acGzI6wdBsQ4=,hY2Xf6o=,2006-09-01 00:00:00,2e9e3d6c-f361-49dd-885f-95e36bcdd2a2
395,Ms.,June,B.,Brunner,,false,june0@adventure-works.com,249-555-0172,Online Bike Sellers,adventure-works\michael9,V74x3qYKzA71fWSI3y7gFD552b65vQ+acGzI6wdBsQ4=,hY2Xf6o=,2006-09-01 00:00:00,8da056fc-494f-4fe1-8397-0b0736603201
653,Ms.,Kara,N.,Vanderlinden,,false,kara0@adventure-works.com,680-555-0160,Mercantile Outlet,adventure-works\josé1,grGra0LtVSrZMZySvhV+ggFwVRSDpwDd39a18q68CD0=,kc4E3DA=,2006-08-01 00:00:00,8bdb709b-17bf-4604-a512-26dce6ef0443
30108,Ms.,Kara,N.,Vanderlinden,,false,kara0@adventure-works.com,680-555-0160,Mercantile Outlet,adventure-works\josé1,grGra0LtVSrZMZySvhV+ggFwVRSDpwDd39a18q68CD0=,kc4E3DA=,2006-08-01 00:00:00,a588ee77-50ee-445f-989b-e8dd9b31d587
29907,Ms.,Karan,,Khanna,,false,karan1@adventure-works.com,390-555-0150,Fitness Supplies,adventure-works\pamela0,KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=,jZhDom8=,2007-08-01 00:00:00,274ad75a-5647-4dc9-81c9-4fb6919375db
361,Ms.,Karan,,Khanna,,false,karan1@adventure-works.com,390-555-0150,Fitness Supplies,adventure-works\pamela0,KQnTVrF88pDtzAwfV+7dDpsvf4FFaBRltsryZggImmI=,jZhDom8=,2007-08-01 00:00:00,6f69f454-5199-4b15-b370-d926f8ed104c
29830,Mr.,Kari,,Hensien,,false,kari0@adventure-works.com,143-555-0129,General Department Stores,adventure-works\garrett1,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,2005-08-01 00:00:00,6bb1b29f-7821-4344-ad8f-6d0ea72ff6e4
661,Mr.,Kari,,Hensien,,false,kari0@adventure-works.com,143-555-0129,General Department Stores,adventure-works\garrett1,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,2005-08-01 00:00:00,ac14c556-2fcc-4578-ad66-d2f31fca6c51
29606,Ms.,Karren,K.,Burkhardt,,false,karren0@adventure-works.com,652-555-0132,Fifth Bike Store,adventure-works\david8,ho3bUU87fZAlity/45XvFPVE/DgEaLKvI+ZW1e56rnA=,x1JqF8M=,2005-07-01 00:00:00,3cef570c-26dd-478e-9f28-015037841ee2
344,Ms.,Karren,K.,Burkhardt,,false,karren0@adventure-works.com,652-555-0132,Fifth Bike Store,adventure-works\david8,ho3bUU87fZAlity/45XvFPVE/DgEaLKvI+ZW1e56rnA=,x1JqF8M=,2005-07-01 00:00:00,aa3b69df-40cf-45b8-9250-f69ef6db1c15
11,Ms.,Katherine,,Harding,,false,katherine0@adventure-works.com,926-555-0159,Sharp Bikes,adventure-works\josé1,uRlorVzDGNJIX9I+ehTlRK+liT4UKRgWhApJgUMC2d4=,jpHKbqE=,2005-08-01 00:00:00,750f3495-59c4-48a0-80e1-e37ec60e77d9
29813,Ms.,Katherine,,Harding,,false,katherine0@adventure-works.com,926-555-0159,Sharp Bikes,adventure-works\josé1,uRlorVzDGNJIX9I+ehTlRK+liT4UKRgWhApJgUMC2d4=,jpHKbqE=,2005-08-01 00:00:00,7fda6311-55eb-4f2b-adeb-050332bfac56
30053,Ms.,Katherine,K.,Swan,,false,katherine1@adventure-works.com,421-555-0192,Top Bike Market,adventure-works\garrett1,KP0aM3OevdwcZrEJTRWtCuCiSKfiPhktKN5FqHTnYhM=,yv8Jhf8=,2007-09-01 00:00:00,6ed7e1b6-3749-485c-bfed-92ae1ca427b3
372,Ms.,Katherine,K.,Swan,,false,katherine1@adventure-works.com,421-555-0192,Top Bike Market,adventure-works\garrett1,KP0aM3OevdwcZrEJTRWtCuCiSKfiPhktKN5FqHTnYhM=,yv8Jhf8=,2007-09-01 00:00:00,f377f21a-9a29-49af-9158-4e3fa8586ff7
596,Ms.,Kathie,,Flood,,false,kathie1@adventure-works.com,627-555-0192,Coho Sports,adventure-works\david8,UA0N5pHkC4DZZ4xHgqJohcC+5L3JnoaegTulnb1lrhA=,WGizZm8=,2006-08-01 00:00:00,45e57628-05c0-4cf7-b920-446db8449713
29753,Ms.,Kathie,,Flood,,false,kathie1@adventure-works.com,627-555-0192,Coho Sports,adventure-works\david8,UA0N5pHkC4DZZ4xHgqJohcC+5L3JnoaegTulnb1lrhA=,WGizZm8=,2006-08-01 00:00:00,f9fee375-1e4c-433f-ba88-6289a7572081
29770,Ms.,Kathleen,M.,Garza,,false,kathleen0@adventure-works.com,150-555-0127,Rural Cycle Emporium,adventure-works\josé1,Qa3aMCxNbVLGrc0b99KsbQqiVgwYDfHcsK9GZSUxcTM=,Ls05W3g=,2006-09-01 00:00:00,7b3994cc-51c3-4c0a-9665-3a3d71f85677
10,Ms.,Kathleen,M.,Garza,,false,kathleen0@adventure-works.com,150-555-0127,Rural Cycle Emporium,adventure-works\josé1,Qa3aMCxNbVLGrc0b99KsbQqiVgwYDfHcsK9GZSUxcTM=,Ls05W3g=,2006-09-01 00:00:00,cdb6698d-2ff1-4fba-8f22-60ad1d11dabd
668,Ms.,Kathy,R.,Marcovecchio,,false,kathy0@adventure-works.com,942-555-0141,Official Parts Shop,adventure-works\pamela0,EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=,LH8E+mM=,2006-07-01 00:00:00,91a24a87-81ce-4bdb-b233-0cc9936ccb5a
29981,Ms.,Kathy,R.,Marcovecchio,,false,kathy0@adventure-works.com,942-555-0141,Official Parts Shop,adventure-works\pamela0,EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=,LH8E+mM=,2006-07-01 00:00:00,e55500bb-3b2f-4082-9624-ab085bf73fe8
29897,Ms.,Kay,E.,Krane,,false,kay0@adventure-works.com,731-555-0187,Racing Toys,adventure-works\shu0,GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=,hvfA+Y0=,2005-09-01 00:00:00,91592da3-a8eb-4604-a95c-0ae09d2d31b6
473,Ms.,Kay,E.,Krane,,false,kay0@adventure-works.com,731-555-0187,Racing Toys,adventure-works\shu0,GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=,hvfA+Y0=,2005-09-01 00:00:00,bdc2cd6e-0ff5-4af8-a5b2-eeaf07b882e5
625,Ms.,Kayla,M.,Stotler,,false,kayla0@adventure-works.com,315-555-0131,Major Sporting Goods,adventure-works\linda3,iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=,ZqTw9GM=,2007-02-01 00:00:00,8e200319-3dbd-43a6-8aaa-82d7866314a9
30040,Ms.,Kayla,M.,Stotler,,false,kayla0@adventure-works.com,315-555-0131,Major Sporting Goods,adventure-works\linda3,iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=,ZqTw9GM=,2007-02-01 00:00:00,e6d036b6-1faa-44c9-8aec-6c9433bebab3
29816,Mr.,Keith,,Harris,,false,keith0@adventure-works.com,170-555-0127,Progressive Sports,adventure-works\david8,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,2006-08-01 00:00:00,e10291da-b850-451c-9a22-dd4e1dba22cc
2,Mr.,Keith,,Harris,,false,keith0@adventure-works.com,170-555-0127,Progressive Sports,adventure-works\david8,YPdtRdvqeAhj6wyxEsFdshBDNXxkCXn+CRgbvJItknw=,fs1ZGhY=,2006-08-01 00:00:00,e552f657-a9af-4a7d-a645-c429d6e02491
29755,Ms.,Kelly,,Focht,,false,kelly0@adventure-works.com,272-555-0123,Quick Delivery Service,adventure-works\garrett1,xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=,E7joL4U=,2005-09-01 00:00:00,470125b0-0659-4794-a945-6f726920c983
498,Ms.,Kelly,,Focht,,false,kelly0@adventure-works.com,272-555-0123,Quick Delivery Service,adventure-works\garrett1,xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=,E7joL4U=,2005-09-01 00:00:00,e3a756b3-ee63-4ac7-a799-b1fa170edde6
110,Ms.,Kendra,N.,Thompson,,false,kendra0@adventure-works.com,464-555-0188,Vintage Sport Boutique,adventure-works\david8,dBvr8YSJ5D5BzBQ6uCOKmYVG2wDeIf97H4Jh3ePPYHM=,IS71rL8=,2007-07-01 00:00:00,82c2f3f0-63b8-46cc-aedc-3a856956ef04
30070,Ms.,Kendra,N.,Thompson,,false,kendra0@adventure-works.com,464-555-0188,Vintage Sport Boutique,adventure-works\david8,dBvr8YSJ5D5BzBQ6uCOKmYVG2wDeIf97H4Jh3ePPYHM=,IS71rL8=,2007-07-01 00:00:00,df8629b4-8a88-4979-9a0b-1390939662c0
23,Mr.,Kerim,,Hanif,,false,kerim0@adventure-works.com,216-555-0122,Bike World,adventure-works\shu0,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,2006-09-01 00:00:00,733f8250-3251-4c2a-8c85-c285bb76b7b4
29809,Mr.,Kerim,,Hanif,,false,kerim0@adventure-works.com,216-555-0122,Bike World,adventure-works\shu0,d0WSjosAd7Y3XOWjNAkoTClCb50vwPuAawOSI1iosgs=,33g5co8=,2006-09-01 00:00:00,d1453537-6387-4312-b6a9-6ff3688b074a
379,Mr.,Kevin,,Kennedy,,false,kevin4@adventure-works.com,275-555-0179,Fad Outlet,adventure-works\pamela0,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,2006-09-01 00:00:00,083c2d9f-7cbb-4cd4-9bbf-30e80c376ee5
29903,Mr.,Kevin,,Kennedy,,false,kevin4@adventure-works.com,275-555-0179,Fad Outlet,adventure-works\pamela0,FI+QpFgzPmmfZMk6bavb0AtoPMvD4CZ/+wGuwYgso3g=,B+59kWs=,2006-09-01 00:00:00,7492859b-f990-4993-96fd-861217eb4825
24,Mr.,Kevin,,Liu,,false,kevin5@adventure-works.com,926-555-0164,Eastside Department Store,adventure-works\linda3,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,2006-09-01 00:00:00,c111e51d-178d-4dbd-a6ff-f1ccbf4b1aad
29957,Mr.,Kevin,,Liu,,false,kevin5@adventure-works.com,926-555-0164,Eastside Department Store,adventure-works\linda3,ylTpkIOHKLcjihNjS0j/k10eOHOsWQMNhlbuOCp+UTY=,TgZnUOg=,2006-09-01 00:00:00,e115475e-25da-4139-8256-934f48c8453d
29486,Ms.,Kim,,Abercrombie,,false,kim2@adventure-works.com,334-555-0137,Riders Company,adventure-works\jillian0,4I8349R6c33cK+j1ef3dZt0JHOQ9MV7OvEXpCbwhQrQ=,rrgbG/U=,2009-05-16 00:00:00,2a5aba2e-8db0-4856-a773-21d185f1679e
579,Ms.,Kim,,Abercrombie,,false,kim2@adventure-works.com,334-555-0137,Riders Company,adventure-works\jillian0,4I8349R6c33cK+j1ef3dZt0JHOQ9MV7OvEXpCbwhQrQ=,rrgbG/U=,2009-05-16 00:00:00,ada28df5-683f-47e6-9d05-7c22dd329440
29918,Mr.,Kirk,T,King,,false,kirk2@adventure-works.com,979-555-0163,Up-To-Date Sports,adventure-works\josé1,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,2007-08-01 00:00:00,8f6a1402-dd2e-4098-821a-9a58fd67b3f7
100,Mr.,Kirk,T,King,,false,kirk2@adventure-works.com,979-555-0163,Up-To-Date Sports,adventure-works\josé1,056V7iOc8FPUiLanlyEqQX6cAWuL0TJ8fQBhX7mEjMU=,b96sfSU=,2007-08-01 00:00:00,e789f6dd-3159-4ddc-81a8-8571c571656e
30050,Mr.,Krishna,,Sunkammurali,,false,krishna1@adventure-works.com,1 (11) 500 555-0177,Metropolitan Bicycle Supply,adventure-works\jae0,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2006-09-01 00:00:00,2492e57f-c37b-4aeb-a038-c3f897111232
502,Mr.,Krishna,,Sunkammurali,,false,krishna1@adventure-works.com,1 (11) 500 555-0177,Metropolitan Bicycle Supply,adventure-works\jae0,rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=,sEZH3m0=,2006-09-01 00:00:00,e8dd8339-8804-46f2-ac6c-bce931ff0831
583,Ms.,Laura,C.,Steele,,false,laura3@adventure-works.com,741-555-0173,Professional Containers and Packaging Co.,adventure-works\shu0,Ve/S2F7op7awJVe7aBPDkDTtsOiyLvShdymITr5ilEI=,ckT+1XU=,2006-08-01 00:00:00,16acf91d-ef89-41cc-86ce-72a39b05e97d
30028,Ms.,Laura,C.,Steele,,false,laura3@adventure-works.com,741-555-0173,Professional Containers and Packaging Co.,adventure-works\shu0,Ve/S2F7op7awJVe7aBPDkDTtsOiyLvShdymITr5ilEI=,ckT+1XU=,2006-08-01 00:00:00,d2c24d1f-c84b-4d96-82b9-66b729b3f1dd
626,Mr.,Lawrence,E.,Hurkett,,false,lawrence0@adventure-works.com,129-555-0185,Retail Sporting Goods,adventure-works\shu0,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,2006-10-01 00:00:00,03363cf0-df23-4060-b0e1-e023cdf7be08
29862,Mr.,Lawrence,E.,Hurkett,,false,lawrence0@adventure-works.com,129-555-0185,Retail Sporting Goods,adventure-works\shu0,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,2006-10-01 00:00:00,c45cc725-aa9a-46a8-8254-84577705a94f
29651,Mr.,Lee,J.,Chapla,,false,lee0@adventure-works.com,223-555-0184,Good Bike Shop,adventure-works\jillian0,yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=,af0s25U=,2005-09-01 00:00:00,50f790e6-1c54-49d1-a0bd-687a3e381c28
418,Mr.,Lee,J.,Chapla,,false,lee0@adventure-works.com,223-555-0184,Good Bike Shop,adventure-works\jillian0,yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=,af0s25U=,2005-09-01 00:00:00,c6a84bc4-4131-4f49-9865-1f05530318cd
286,Mr.,Leo,,Giakoumakis,,false,leo0@adventure-works.com,1 (11) 500 555-0169,Number One Bike Co.,adventure-works\jae0,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,2006-07-01 00:00:00,6266ccc4-1af0-42e0-bca4-b33ea6838eee
29778,Mr.,Leo,,Giakoumakis,,false,leo0@adventure-works.com,1 (11) 500 555-0169,Number One Bike Co.,adventure-works\jae0,x78xcW0FvKo3V2RvMGf37bcWhb50vMZ22IuaZcu+qmM=,abrUsFg=,2006-07-01 00:00:00,6acc4810-dddf-4202-9daa-8261b2ffe2c6
156,Mr.,Lester,J.,Bowman,Sr.,false,lester0@adventure-works.com,844-555-0112,Metal Processing Company,adventure-works\garrett1,'+CFHIbYlE+nsmSbCpJOTLZXChbtYA9JzdSnd1Qejk5g=,w7ec7iI=,2005-09-01 00:00:00,cfffaafb-98dc-4392-84f9-fb3229f35265
29577,Mr.,Lester,J.,Bowman,Sr.,false,lester0@adventure-works.com,844-555-0112,Metal Processing Company,adventure-works\garrett1,'+CFHIbYlE+nsmSbCpJOTLZXChbtYA9JzdSnd1Qejk5g=,w7ec7iI=,2005-09-01 00:00:00,d6567177-9aec-400b-9097-f3f33124242a
22,Ms.,Linda,E.,Burnett,,false,linda4@adventure-works.com,121-555-0121,Travel Systems,adventure-works\jillian0,23AwhujCoXYSPiN/B+G8Z9rk36xl35EbdLT7akTMTqU=,SmyIPjE=,2005-08-01 00:00:00,9774aed6-d673-412d-b481-2573e470b478
29569,Ms.,Linda,E.,Burnett,,false,linda4@adventure-works.com,121-555-0121,Travel Systems,adventure-works\jillian0,23AwhujCoXYSPiN/B+G8Z9rk36xl35EbdLT7akTMTqU=,SmyIPjE=,2005-08-01 00:00:00,eb9d1cec-596e-4775-ad51-abd597a2679a
701,Ms.,Linda,R.,Ecoffey,,false,linda5@adventure-works.com,674-555-0188,Future Bikes,adventure-works\josé1,zM1odbx2eTJoH556dXSIqTCDa5EBj8DWUSHVo67GEGc=,Q5U1IZU=,2006-12-01 00:00:00,61ae9625-8bd8-48b7-b171-8a90cbba494c
29730,Ms.,Linda,R.,Ecoffey,,false,linda5@adventure-works.com,674-555-0188,Future Bikes,adventure-works\josé1,zM1odbx2eTJoH556dXSIqTCDa5EBj8DWUSHVo67GEGc=,Q5U1IZU=,2006-12-01 00:00:00,651c8184-9bf1-4a57-982d-e0f35e06fcea
102,Ms.,Linda,,Leste,,false,linda7@adventure-works.com,493-555-0134,National Manufacturing,adventure-works\garrett1,heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=,OHu+9rc=,2005-08-01 00:00:00,959cf74b-1004-43f5-9ab7-4cdd482c847d
29946,Ms.,Linda,,Leste,,false,linda7@adventure-works.com,493-555-0134,National Manufacturing,adventure-works\garrett1,heRwLFQMae6Y0X7+Q7tLrq4gB5sXd8jC7uiIjXlEs6Y=,OHu+9rc=,2005-08-01 00:00:00,a578dddd-4cac-4d51-b60b-0c2f3b11ab13
683,Ms.,Linda,,Martin,,false,linda8@adventure-works.com,1 (11) 500 555-0137,Oils and Fluids Warehouse,adventure-works\jae0,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,2006-08-01 00:00:00,243ef1f5-74d0-4e3c-9b0d-c7aa926f3d64
29985,Ms.,Linda,,Martin,,false,linda8@adventure-works.com,1 (11) 500 555-0137,Oils and Fluids Warehouse,adventure-works\jae0,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,2006-08-01 00:00:00,6c448fee-b174-4e20-8de0-7ff7f7f076de
30025,Ms.,Linda,,Mitchell,,false,linda9@adventure-works.com,1 (11) 500 555-0182,Essential Bike Works,adventure-works\jae0,LJhS2DW9IscOBidp+dn6JWOa8axqqpEw2XIUiUMRKVM=,hrRF3s4=,2007-09-01 00:00:00,838acd04-5b60-459c-88cc-ef5d1d696e05
304,Ms.,Linda,,Mitchell,,false,linda9@adventure-works.com,1 (11) 500 555-0182,Essential Bike Works,adventure-works\jae0,LJhS2DW9IscOBidp+dn6JWOa8axqqpEw2XIUiUMRKVM=,hrRF3s4=,2007-09-01 00:00:00,c332c909-ee43-4312-a9d8-b2365a0160ea
29617,Ms.,Lindsey,R.,Camacho,,false,lindsey0@adventure-works.com,827-555-0143,Thorough Parts and Repair Services,adventure-works\pamela0,6puEloqDRSg8AhINyUQ7qORZUS5CON8jUaFikiprWVo=,bhH3VWU=,2005-08-01 00:00:00,96e154eb-8f02-4651-a117-5e248685341d
433,Ms.,Lindsey,R.,Camacho,,false,lindsey0@adventure-works.com,827-555-0143,Thorough Parts and Repair Services,adventure-works\pamela0,6puEloqDRSg8AhINyUQ7qORZUS5CON8jUaFikiprWVo=,bhH3VWU=,2005-08-01 00:00:00,eb0b1054-ff23-4e35-bcfc-10b84b47ea47
610,Ms.,Liza Marie,N.,Stevens,,false,lizamarie0@adventure-works.com,366-555-0110,Fitness Department Stores,adventure-works\shu0,Sapr4JrpchrNOsaFQvNr+C8KtCL9DgKHOdvYws7WrOM=,QvunVRs=,2007-08-01 00:00:00,383ebd5e-a839-4fc1-95bf-c40ff1245204
30036,Ms.,Liza Marie,N.,Stevens,,false,lizamarie0@adventure-works.com,366-555-0110,Fitness Department Stores,adventure-works\shu0,Sapr4JrpchrNOsaFQvNr+C8KtCL9DgKHOdvYws7WrOM=,QvunVRs=,2007-08-01 00:00:00,f98903d8-a633-4004-ad3b-c7ef0845616b
236,Ms.,Lola,M.,McCarthy,,false,lola0@adventure-works.com,173-555-0151,Closeout Boutique,adventure-works\david8,FA9j5YePslFGxxwINV2WNFLdtlbCtTK0YuF06zPc16Q=,ojfzrl4=,2006-08-01 00:00:00,21801fb2-6ea6-4fe5-9444-7e09e8ba907c
29997,Ms.,Lola,M.,McCarthy,,false,lola0@adventure-works.com,173-555-0151,Closeout Boutique,adventure-works\david8,FA9j5YePslFGxxwINV2WNFLdtlbCtTK0YuF06zPc16Q=,ojfzrl4=,2006-08-01 00:00:00,ddbc698b-e010-4cf0-8df6-e7062a29d4ea
29895,Ms.,Lori,,Kane,,false,lori2@adventure-works.com,765-555-0141,General Supplies,adventure-works\josé1,AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=,s0Fgpmc=,2006-08-01 00:00:00,db806b71-4b0c-472b-b77b-f72b8a10f2e5
479,Ms.,Lori,,Kane,,false,lori2@adventure-works.com,765-555-0141,General Supplies,adventure-works\josé1,AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=,s0Fgpmc=,2006-08-01 00:00:00,ddf27582-0d9b-45a9-b605-ab01d2c1c3b8
259,Mr.,Lucio,,Iallo,,false,lucio0@adventure-works.com,199-555-0135,Highway Bike Shop,adventure-works\shu0,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,2005-08-01 00:00:00,2c3f7a56-819c-4e83-b791-3ce02366d3cf
29865,Mr.,Lucio,,Iallo,,false,lucio0@adventure-works.com,199-555-0135,Highway Bike Shop,adventure-works\shu0,YodKwREGttzzQZXSLkjMe6ipm+9hE2yzBmAYNlj3qKM=,7hC00f0=,2005-08-01 00:00:00,319fecc0-a652-417f-af3a-4aa99b2ff8dc
29815,Mr.,Lucy,,Harrington,,false,lucy0@adventure-works.com,828-555-0186,Metropolitan Sports Supply,adventure-works\shu0,KJqV15wsX3PG8TS5GSddp6LFFVdd3CoRftZM/tP0+R4=,cNFKU4w=,2006-09-01 00:00:00,83810b74-5bad-481c-9035-12cd5124f5d5
